Land.Use.and.Land.Cover.Change	Anthropogenic.biomes.of.the.world	Clinical.Antibiotic.Usage	Pesticide	Energy.Extraction.and.Production	Agricultural.Crops	Forage.Crops	Mining.and.sewage.treatment	Hydraulic.Engineering	Veterinary.Antibiotics	Global.coal.mining.industry	GDP	PM2.5	HH.ARG
-3.82688232823800e-02	-1.14199197359071e-02	 2.40926372037878e-02	-1.12940833775652e-02	-4.54298060170106e-03	 1.44730829747917e-02	 2.95217255983391e-04	 1.50936897669246e-03	 4.95082360505793e-03	-1.63843814935021e-03	-2.17262727875318e-03	 2.05849902383222e-03	 4.17738211050207e-04	7.232631720e+05
-3.65039180988286e-02	-2.53693909337629e-02	 4.04184547166066e-02	-2.50342796999388e-02	 4.79049769982267e-03	 3.90148943613923e-03	 6.55191190908463e-03	-2.56051289182040e-02	 6.48077742425529e-02	-1.29221498368248e-01	 2.86134229201179e-02	 5.95749023819927e-02	 1.52690436090245e-02	3.968254000e+06
-3.82141815290050e-02	-1.14780371842601e-02	 2.46703672090398e-02	-1.16365983559780e-02	-4.42238837607490e-03	 1.47236334125279e-02	-2.66097244505813e-04	 8.53095359093240e-04	 9.66945096536480e-03	-7.16309967145226e-03	-2.89469496316269e-03	 2.61515313971005e-03	-6.44489944375198e-04	8.438819000e+05
-3.84233041354062e-02	-1.03836764028626e-02	 2.35133352869980e-02	-1.07409570384500e-02	-5.32418128696234e-03	 1.51164706044603e-02	-2.21803817185144e-04	 3.22482870757331e-03	 4.06279836100932e-03	 2.18565212414074e-03	-3.71654593471386e-03	-4.24208989533364e-04	-1.37008268216267e-03	6.151297460e+05
-3.80269156381270e-02	-1.33950038706293e-02	 2.67628962396066e-02	-1.34979683876578e-02	-3.26147222948530e-03	 1.29147488371398e-02	 1.12309917316575e-03	-2.51900298322403e-03	 1.55184886062542e-02	-2.29343216819843e-02	 2.54689970368832e-03	 1.11454072888962e-02	 2.17575072408809e-03	1.258226810e+06
-3.21716458791104e-02	-1.14073238824211e-02	 1.87159059902218e-02	-1.42755846102020e-02	 8.57625029106454e-03	 1.01638732113266e-04	-3.23749904397885e-03	-9.31573497551504e-03	 7.07090093180720e-02	 6.38154173337651e-02	 4.32628894557941e-02	 1.04400293377867e-01	 4.23385987991042e-02	9.954759550e+05
-3.24394606627934e-02	-9.31513656864663e-03	 1.63828205958425e-02	-1.22987631666961e-02	 7.16220823280016e-03	 1.66385825131585e-03	-4.18986859254003e-03	-5.30740444026185e-03	 6.23914217565004e-02	 8.19138718907267e-02	 3.87742299714560e-02	 9.60870577673767e-02	 4.00059482304804e-02	5.330978300e+05
-3.78534334452373e-02	-1.04305637599464e-02	 2.05832473461394e-02	-8.45965740791459e-03	-4.42051251060654e-03	 1.62104755055357e-02	-1.28687164939193e-03	 3.44587962290119e-03	-7.33822508176294e-03	 2.43981812035989e-02	-1.01496018285685e-02	-1.00258531006284e-02	-8.86683588016072e-04	6.942179540e+04
-3.78553845140250e-02	-1.04153218778149e-02	 2.05662504872302e-02	-8.44525598255528e-03	-4.43081400810592e-03	 1.62218564969118e-02	-1.29380979699911e-03	 3.47508088091491e-03	-7.39881989007554e-03	 2.45300310190069e-02	-1.01823023512886e-02	-1.00864162043585e-02	-9.03677279157853e-04	6.605330500e+04
-3.86677288620924e-02	-1.04079034277041e-02	 2.41035734454228e-02	-1.13401645745171e-02	-5.50383228908853e-03	 1.58719108800441e-02	-9.19590202348162e-04	 3.26988708455462e-03	 1.02942045963318e-02	-2.41190449163036e-03	-7.30718468036276e-03	 1.89186015018933e-03	-1.48594824709395e-02	7.001303030e+05
-3.87503868859089e-02	-9.76217332112714e-03	 2.33834928529983e-02	-1.07300408475474e-02	-5.94026048219331e-03	 1.63540723815453e-02	-1.21352836268601e-03	 4.50701326665310e-03	 7.72707465187810e-03	 3.17398015311547e-03	-8.69255899561955e-03	-6.73926613461640e-04	-1.55794288592802e-02	5.574224900e+05
-3.54276356330925e-02	-1.00775573470516e-02	 2.03829044962367e-02	-8.83607339438875e-03	-3.80706488846699e-03	 1.14351397299111e-02	-1.31963659894907e-03	 7.40296662736374e-04	-1.07694304171530e-04	 2.12866211258296e-03	-3.16916481627066e-03	-1.33877405899379e-03	 9.97522013019386e-04	6.127451200e+05
-3.84011763237210e-02	-1.10549967993024e-02	 2.44752709315202e-02	-1.16065590238841e-02	-5.02067662698510e-03	 1.42690558187652e-02	 4.75403775520685e-04	 2.08038237306619e-03	 6.74605442766330e-03	-5.16766655632026e-03	-9.92169971547315e-04	 3.73003100971603e-03	-6.74870647578321e-04	8.073405605e+05
-3.83951078890960e-02	-1.11024038235243e-02	 2.45281364828382e-02	-1.16513519644768e-02	-4.98863574533669e-03	 1.42336573732727e-02	 4.96983586257331e-04	 1.98955732048933e-03	 6.93452324802336e-03	-5.57776075195578e-03	-8.90461110444403e-04	 3.91840121890061e-03	-6.22014949008715e-04	8.178176200e+05
-3.84944523302900e-02	-1.04032623916819e-02	 2.33538420520247e-02	-1.07339134561109e-02	-5.46494718995131e-03	 1.46798693110915e-02	 4.27060779148970e-04	 3.63075455905944e-03	 1.29662151204752e-03	 4.16090202142926e-03	-2.26505277797984e-03	 4.58210583497848e-04	-6.76556974932133e-04	5.806732817e+05
-3.88153709496555e-02	-7.65848043149866e-03	 2.04182315924323e-02	-8.18301743580939e-03	-7.25221548051708e-03	 1.69432693252949e-02	-1.14949564584314e-03	 8.66228671405401e-03	-7.96788716934112e-03	 2.65421641250412e-02	-8.87624936304282e-03	-1.07250152383135e-02	-4.33901419964191e-03	0.000000000e+00
-3.82751549356231e-02	-1.19669083424453e-02	 2.52881940571232e-02	-1.23158817960664e-02	-4.37379818847033e-03	 1.36341797466361e-02	 9.04298407480112e-04	 4.24452865527699e-04	 9.22967952632499e-03	-1.12436710111453e-02	 7.28921481731771e-04	 6.76170544923329e-03	 6.15757835040100e-04	9.662564500e+05
-3.88348219011376e-02	-7.59475192491859e-03	 2.04126199569865e-02	-8.18481164588171e-03	-7.32879797218463e-03	 1.68988339444215e-02	-1.08591948849157e-03	 8.80087688736121e-03	-8.15203079963018e-03	 2.65776434178104e-02	-8.65127179318869e-03	-1.06109103703532e-02	-4.25890758631583e-03	0.000000000e+00
-3.83022535498281e-02	-1.31121047377528e-02	 2.65386372756049e-02	-1.35102445461556e-02	-3.70891481662427e-03	 1.33525885511980e-02	 1.05543514877434e-03	-1.44493847345176e-03	 1.54599239614509e-02	-2.03730301889324e-02	 3.45211633526572e-04	 1.18963452208650e-02	-7.20999432591584e-03	1.186164724e+06
-3.82726326686523e-02	-1.20339742129637e-02	 2.52066178389578e-02	-1.22797620676284e-02	-4.33309202798253e-03	 1.35512595202319e-02	 1.03941462862476e-03	 4.22285830895500e-04	 8.35020068275179e-03	-1.03510753034181e-02	 9.27271886549976e-04	 6.77981551630447e-03	 9.28259237880455e-04	9.481594160e+05
-3.81608564917552e-02	-1.27669663542356e-02	 2.61915583406898e-02	-1.30686461662497e-02	-3.82094287675502e-03	 1.30269073124993e-02	 1.25792184934491e-03	-1.14524555110635e-03	 1.24646055953670e-02	-1.83149178424577e-02	 2.52506856864890e-03	 9.88024091604366e-03	 1.92799929000366e-03	1.146822762e+06
-3.85028044982447e-02	-1.03406042893801e-02	 2.36574588703521e-02	-1.09308910049827e-02	-5.52549456347343e-03	 1.47414133687022e-02	 2.40199314730752e-04	 3.50867177251121e-03	 3.52807176131091e-03	 1.27390730019411e-03	-2.31748386528887e-03	 1.01508318670277e-03	-1.36615160798814e-03	6.449617000e+05
-3.83936171937086e-02	-1.09728573496846e-02	 2.44212436119244e-02	-1.15301347493535e-02	-5.03716674265770e-03	 1.44388093823720e-02	 2.78261025888080e-04	 2.13191686377114e-03	 7.09033901245332e-03	-4.92174680807506e-03	-1.53653034803337e-03	 3.18411390710910e-03	-9.53241141907036e-04	7.971699520e+05
-3.83364669528504e-02	-1.12084177900581e-02	 2.45796307085321e-02	-1.16496600030297e-02	-4.82559446164243e-03	 1.43413824055918e-02	 2.99973429372726e-04	 1.64977977952198e-03	 7.67902802301932e-03	-6.15042098128149e-03	-1.30598546018247e-03	 3.55533091369976e-03	-2.09452464417987e-04	8.288526980e+05
-3.83244269259226e-02	-1.10028140604418e-02	 2.43280425904405e-02	-1.13878866231085e-02	-4.87655731497909e-03	 1.47227430322466e-02	-9.12169085809237e-05	 1.88495341371990e-03	 7.61399403701953e-03	-4.42133754795188e-03	-2.55818427623085e-03	 2.05053686520447e-03	-6.80010636002095e-04	7.789679000e+05
-3.82016798896056e-02	-1.14653357722731e-02	 2.37802478243319e-02	-1.09937565980259e-02	-4.32637773318339e-03	 1.49580628034819e-02	-2.05430094702428e-04	 1.33167095894875e-03	 4.77762814345911e-03	 8.31194475727806e-04	-4.11956143758581e-03	 1.99915042320702e-04	-4.64501258706128e-04	6.549254100e+05
-3.83939207421819e-02	-1.07934020997964e-02	 2.38655266770439e-02	-1.10799272459583e-02	-5.07360242694543e-03	 1.47879147778814e-02	 6.28713588191918e-05	 2.57688593725211e-03	 4.89316941485833e-03	-2.89731633314911e-04	-2.85549845008981e-03	 1.19662948290611e-03	-1.34457462802356e-03	6.816632500e+05
 4.01168988823675e-02	-4.58026065566203e-02	 1.49938417621678e-02	 7.86443525735030e-04	 1.89626484055164e-02	-8.92005929875610e-03	-2.03235324714680e-02	-3.71878326259046e-02	-5.08109385121277e-03	 1.06140123466758e-02	-1.02309085960331e-02	-4.84719191217524e-04	-2.53800647194965e-02	7.225365435e+05
 6.19079995527172e-02	-4.26240683306412e-02	 6.87958748683753e-02	 1.75558171485126e-02	 3.72361745237932e-03	-1.51728329147606e-02	 9.25966342812798e-03	-3.67728302037690e-02	-9.38509346033732e-03	 2.71406142463019e-03	-1.39213772805569e-02	-2.27811691546573e-02	-1.77012575108896e-02	7.601445976e+05
 6.18406194262857e-02	-4.20976901980313e-02	 6.82088886434673e-02	 1.80531701212053e-02	 3.36785541656128e-03	-1.47797905768061e-02	 9.02005462196339e-03	-3.57643652694207e-02	-1.14777341047264e-02	 7.26749249177126e-03	-1.50506892602884e-02	-2.48727148818426e-02	-1.82881343370034e-02	6.438138406e+05
 3.04671087522819e-02	-5.99000796254515e-02	-2.21584086277102e-02	-1.50859495090523e-03	 1.49690300589645e-02	 7.32223883508625e-03	-1.81913902525224e-03	-2.67606382953617e-02	-4.38344101885354e-02	-2.55793270786949e-02	 4.54795036497368e-02	-4.92314342247542e-03	-1.05611423370220e-02	6.683728096e+05
 3.46450758738138e-02	-3.81857470587919e-02	-1.36593630145554e-02	-8.44669721517200e-04	 6.17723572148796e-03	-9.67743659289646e-03	-2.59300810986411e-02	-1.97891433483864e-02	 1.34512747844860e-03	-1.76757260410259e-02	 3.74930756849520e-02	 1.02267413741334e-02	-2.69986382110080e-02	8.519223000e+05
 2.51280202380369e-02	 1.60969489480107e-03	 4.25855422185370e-02	 3.60751279674679e-02	 3.51224128112432e-02	-3.38633554282812e-03	 3.77371309608419e-02	-1.09432829421469e-02	-1.48204165780319e-02	 7.39750265487584e-03	 7.92801791988199e-03	-4.21233246766344e-02	-2.37547518486830e-02	5.601551342e+05
 2.51666748008668e-02	 1.30772281969698e-03	 4.29222838827740e-02	 3.57898070167693e-02	 3.53265060163818e-02	-3.61181567401706e-03	 3.78745894985892e-02	-1.15218180864260e-02	-1.36199126081954e-02	 4.78529492244146e-03	 8.57588047501616e-03	-4.09234488377928e-02	-2.34180729442357e-02	6.268916453e+05
-3.42618315427658e-02	-5.76759993778447e-03	 1.71089664479657e-02	-5.89242736034934e-03	-5.95909243687321e-03	 1.26990586920057e-02	-4.48812892200872e-03	 5.39706917968714e-03	 4.54844300667161e-05	 1.07153356024685e-02	-9.98363861000760e-03	-1.21419209340161e-02	-4.50374500610786e-03	3.211303800e+05
-3.40546293987031e-02	-7.38627718641627e-03	 1.89140210060033e-02	-7.42184868612812e-03	-4.86508058943888e-03	 1.14904053479895e-02	-3.75130248663348e-03	 2.29591595134385e-03	 6.48061079794903e-03	-3.28702280677892e-03	-6.51086591115894e-03	-5.71016157068271e-03	-2.69902686276555e-03	6.788617104e+05
-3.41297169726098e-02	-6.79968794967101e-03	 1.82598908658671e-02	-6.86760472618563e-03	-5.26153737235791e-03	 1.19284068354110e-02	-4.01831955671699e-03	 3.41973671720784e-03	 4.14859812050759e-03	 1.78726407706818e-03	-7.76935711966224e-03	-8.04095408602566e-03	-3.35303509024777e-03	5.492241633e+05
 4.71777532855329e-02	-1.78149543705714e-02	 8.20544679136707e-04	 3.46680614790087e-03	-1.50037654782520e-02	 1.72360403051269e-02	 1.26001825755661e-02	 3.20122074709618e-02	-1.81653802479288e-02	 3.56318075877805e-02	-6.40295147278566e-03	-4.16587157551513e-03	 1.39359338464579e-02	4.553928340e+05
 2.02032819334501e-02	 8.11265499745492e-05	 1.74270637866128e-03	 1.15160474148988e-02	-2.24081910369114e-02	-1.41951918823269e-03	 6.09333519036703e-03	 4.74754352583915e-02	 6.80513436399261e-03	 2.25522849968066e-02	-1.81736550530667e-02	-1.15697592837630e-02	-4.32529982902295e-03	5.455415476e+05
 2.02476021191673e-02	-2.65105756646575e-04	 2.12880447433450e-03	 1.11889067981592e-02	-2.21741837660189e-02	-1.67804807999155e-03	 6.25094110996282e-03	 4.68121038645991e-02	 8.18159693405319e-03	 1.95572043812810e-02	-1.74308348874595e-02	-1.01940169102409e-02	-3.93927369188007e-03	6.220596699e+05
-1.80204352087299e-03	 1.75184798276769e-02	 4.47743319764669e-03	 7.41404814038796e-03	-2.34234414055249e-02	-1.63677755422624e-02	-1.92416440603865e-03	-6.00946633173619e-03	 2.02266150123855e-02	-1.29185178615769e-02	 9.99283136626154e-03	-1.13060507739197e-02	 5.30976241421233e-03	7.616372633e+05
-1.80418620873561e-03	 1.75352186510604e-02	 4.45876703707011e-03	 7.42986396375413e-03	-2.34347546374302e-02	-1.63552767968365e-02	-1.93178396551320e-03	-5.97739714918706e-03	 2.01600690447976e-02	-1.27737187643120e-02	 9.95691924795242e-03	-1.13725619231431e-02	 5.29109973251714e-03	7.579379455e+05
-1.76205225823415e-02	 7.71304130615514e-03	 1.06642177667628e-02	 9.85338256569206e-03	-5.34687248488122e-03	-1.47344309265985e-02	-2.01392067434459e-02	-2.25441954854299e-02	 6.67945299358497e-03	-5.08578742143436e-02	 1.45446365105843e-02	-3.46007184277788e-03	-1.08936298730784e-02	1.364312548e+06
-1.79735544341314e-02	 1.04709501546350e-02	 7.58875850407873e-03	 1.24592168115149e-02	-7.21085429900207e-03	-1.26751224665429e-02	-2.13946146066458e-02	-1.72604380617872e-02	-4.28474136082981e-03	-2.70005992763715e-02	 8.62771232881217e-03	-1.44185294812128e-02	-1.39685159510430e-02	7.548084592e+05
 2.02698122562287e-02	-4.38612858673867e-04	 2.32228948540202e-03	 1.10249670984822e-02	-2.20569159009196e-02	-1.80760444414821e-03	 6.32992203071593e-03	 4.64796891660870e-02	 8.87138245381287e-03	 1.80562821738492e-02	-1.70585860481766e-02	-9.50459230196140e-03	-3.74582474132981e-03	6.604051316e+05
 2.02322079982788e-02	-1.44845836761434e-04	 1.99469761843016e-03	 1.13025354330611e-02	-2.22554635747251e-02	-1.58825096049589e-03	 6.19619845625444e-03	 4.70425046063822e-02	 7.70349805294119e-03	 2.05975121399293e-02	-1.76888451652316e-02	-1.06718656391390e-02	-4.07335555379359e-03	5.954819558e+05
 2.91219772202681e-02	 2.75573015888236e-02	 3.42709702652294e-02	 4.05978549910662e-02	 3.54723011519425e-02	-1.58575889044361e-02	 2.36272924079454e-02	 2.00764314864703e-02	 6.61997803937567e-03	-5.91639334279110e-02	-1.09877863834338e-02	 1.54523954499923e-02	 5.60967298471499e-02	4.751988705e+05
 2.44618221256400e-02	 6.62010206113777e-03	-3.70906896580709e-03	-2.41427687139653e-03	-2.07294716618955e-02	 1.71639016758961e-02	-3.27008935927035e-04	 4.28237104381872e-02	 1.10178881088450e-02	 1.76279780648842e-02	-9.06089364564345e-03	 8.77525520707662e-03	-4.00810937179823e-03	6.808501806e+05
 2.44708240017349e-02	 6.54977879254543e-03	-3.63064855394549e-03	-2.48072242548986e-03	-2.06819424283467e-02	 1.71113918541770e-02	-2.94997586311392e-04	 4.26889811512913e-02	 1.12974615200218e-02	 1.70196470265798e-02	-8.91001938861184e-03	 9.05468233908292e-03	-3.92970357543888e-03	6.963917819e+05
 1.94970546216984e-02	 1.04768274272413e-02	 4.77250436875285e-03	-2.75440746089768e-03	-2.09870480947012e-02	 1.62627937229890e-02	-8.99102626819706e-04	 3.65670023102854e-02	 1.22174190904586e-02	 1.09482817964349e-02	-6.14350922926941e-03	 1.12055854663658e-02	-2.38690969244936e-04	8.357391460e+05
-3.47757408363483e-02	-2.69281134390161e-02	 2.45559452989470e-02	-1.22079962723012e-02	 1.05738488437337e-02	 1.36083027308647e-02	-1.79231970238071e-04	-2.47605002738558e-02	-1.01929207433140e-03	 7.89652657887791e-03	-1.39500052869087e-02	-9.89311529715912e-04	 1.87739929287203e-02	5.968023955e+05
-3.48395811322679e-02	-2.64293887032351e-02	 2.39997965310018e-02	-1.17367718529541e-02	 1.02367768486747e-02	 1.39806964987729e-02	-4.06252872403455e-04	-2.38050152778634e-02	-3.00199535891278e-03	 1.22107420927275e-02	-1.50199886008305e-02	-2.97097741882179e-03	 1.82179478122782e-02	4.865831017e+05
 1.10804538937924e-02	-1.86859221850751e-03	 2.88562243268243e-02	 1.10512017844172e-03	-5.78067591119795e-03	-1.54335075177453e-02	-1.80665737437155e-02	-2.11121708234584e-02	 1.53856678607328e-04	-1.97424071805422e-02	 2.09296547923132e-02	-8.86272604952201e-03	-2.36405436585018e-02	8.663989000e+05
-1.60516724455689e-02	 8.33485040369171e-03	 2.50979833498799e-03	 1.19161597689082e-02	-8.50827050784870e-03	-2.57426145789372e-02	-6.24560117062451e-03	-1.18246368069775e-02	-5.35549902519922e-02	-8.39170289315372e-03	 4.59494696285879e-02	 1.45374304329750e-02	 4.84566399506684e-03	6.129639884e+05
-3.58837636294289e-02	-2.39485300474720e-02	 2.43453812763447e-02	-1.30241868294094e-02	 6.52144474607427e-03	 1.10278615511763e-02	 3.66881882764610e-03	-1.73292270411146e-02	-8.50844984786334e-03	 5.02995804731006e-03	-1.03836124911138e-03	 7.38076162659455e-03	 1.97882392032636e-02	7.093444370e+05
-3.58881226722422e-02	-2.39144769084004e-02	 2.43074071997036e-02	-1.29920114237504e-02	 6.49842932553993e-03	 1.10532887575251e-02	 3.65331774298165e-03	-1.72639861153796e-02	-8.64382967934853e-03	 5.32453453477427e-03	-1.11142016915109e-03	 7.24545262891781e-03	 1.97502722039918e-02	7.018186163e+05
 1.30258125490691e-04	-2.72150348329691e-02	-3.51614780291486e-02	-3.30785865031454e-03	 3.86051689985806e-03	 9.57050438331295e-03	-3.69209667527225e-03	 2.10271689143892e-02	 1.10565654574066e-02	-4.17254613802594e-03	-1.95268235193555e-02	-2.01912901759585e-02	-1.64430716386065e-02	4.962900438e+05
 1.92307185258702e-04	-2.76997663100481e-02	-3.46209337280130e-02	-3.76586141704737e-03	 4.18813130180075e-03	 9.20855926966127e-03	-3.47144554381774e-03	 2.00984929931741e-02	 1.29836378939471e-02	-8.36571304640183e-03	-1.84868618832138e-02	-1.82652260275679e-02	-1.59026280807119e-02	6.034167958e+05
 5.20371597584565e-02	-2.52561798536873e-02	 1.87885747835348e-02	-5.93218701513517e-03	-4.27542256328781e-03	 8.53093763658564e-03	-1.18885443276621e-02	-1.01395661848474e-02	-2.18259784033802e-02	-1.62159290619188e-02	 5.05292733534017e-02	 2.32814604054307e-02	-8.17211743648910e-03	9.227542747e+05
 5.21051499159548e-02	-2.57873235905010e-02	 1.93808753325905e-02	-6.43404281055284e-03	-3.91643960899238e-03	 8.13433686012096e-03	-1.16467662050628e-02	-1.11571613326919e-02	-1.97143918787694e-02	-2.08105849613441e-02	 5.16688096444875e-02	 2.53919420999220e-02	-7.57992727667777e-03	1.040138241e+06
 2.78356877644110e-02	-2.63617334429592e-02	-3.18573375053157e-02	-5.25913143084682e-04	-1.03223209362903e-02	 1.28135276480004e-02	 2.14444756140022e-03	 1.72287297318458e-02	-5.25843735725072e-03	-1.81969127779269e-02	 3.06829676361805e-02	 6.30911913764184e-03	-2.01832796204714e-02	5.424187673e+05
 2.78535364025457e-02	-2.65042053637811e-02	-3.16969710428617e-02	-6.61015115134852e-04	-1.02257925591608e-02	 1.27059860869554e-02	 2.20939831168906e-03	 1.69546026592085e-02	-4.68802192505724e-03	-1.94361020411225e-02	 3.09897165895713e-02	 6.87848905606859e-03	-2.00232234371057e-02	5.740980628e+05
 2.79705661350579e-02	-2.74214898884078e-02	-3.06725789678891e-02	-1.52820590984315e-03	-9.60559306102315e-03	 1.20198989400517e-02	 2.62704609243998e-03	 1.51960456630402e-02	-1.03730386105447e-03	-2.73778045088259e-02	 3.29587788319225e-02	 1.05265511903939e-02	-1.89993014846733e-02	7.770127195e+05
 2.17624903433996e-02	-1.47029507807342e-02	-3.10355782054747e-02	-3.34670985929291e-03	-2.45600894559745e-03	-1.19512716433615e-03	-1.80660989100401e-02	 2.27707251849747e-02	 1.57152593944781e-02	 1.05390489982611e-02	-2.62527191886585e-03	 9.32811328599914e-03	-1.31106433229243e-02	6.317633284e+05
 2.17252290274415e-02	-1.44118628449976e-02	-3.13601825116359e-02	-3.07167288266971e-03	-2.65274591129595e-03	-9.77774132885202e-04	-1.81986029569406e-02	 2.33284078807711e-02	 1.45580258247753e-02	 1.30571035444881e-02	-3.24978322094578e-03	 8.17148520723321e-03	-1.34351871313802e-02	5.674322367e+05
 2.80105067522338e-02	-4.47816071820482e-02	-8.31449464873817e-03	-3.72014714110563e-02	 3.77363797829628e-02	-1.44308844615283e-02	-2.14181967424270e-02	-1.26578121251272e-02	 7.72592922978382e-02	 1.24785892684489e-01	 2.85673422100114e-02	 1.10582956449132e-01	 3.01563773632163e-02	5.398744396e+05
