tax	ADAL1	ADAL3	ADALmet1	ADALmet2	ADUP1	ADUP3	ADUPmet1	ADUPmet2	KUAL1	KUAL2	KUAL3	KUALmet1	KUALmet2	KUALmet3	KUUP1	KUUP2	KUUP3	KUUPmet2
dc3519fdd48e7ed7b2492ed82bac4d41	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0e9c7c5a0e1734d874e31ebf392f540	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0
00fe48509cafbf8568e66a1d0c4eceb5	0	0	0	0	0	0	0	0	0	0	10	0	0	7	0	0	0	0
ef9c8e330233313d7dd6d67cc7c33e0d	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
323a232065ec32badaebfdfa50128e71	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
a0a16a427947a88e1d62f9cf41d5b0e2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0
d487d5df5574a95b92b5fe3af7102bbb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
2f42daf082edd3667394606282728ee0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45dd607645e57aeb810b47466a3e590a	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33987fcfed0a92a4ba08d1298ea45cfd	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3e7e7a711ed4f62303a4d29eec4811f	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12274cfcb9fd1dceb7cc2e748db9776a	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a3f2f18853a72cd41eda6b1ba147134	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62b38cd9888cdd8ab2574e6699b9b727	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c1e994d1fc821ff7995cec680d18ad4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
016c331f6115dc188dd22c817d57c763	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80b4b883492456d60b9a0a24f84624eb	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115328928b70f0def95313c214a42dc7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77d3096f5b7e7ad73dcad461a9406e6a	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
f6beddcef6ffa78e2036b0a434d3039a	0	0	0	0	0	0	0	0	0	2	0	3	4	0	0	0	0	0
7b448eda79d01e0c62fe383e89c3ad34	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
83166c2d834057bb5592b7392bbaee93	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
cc7384bb3304b5010f72f8977f8a83e1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a37a11f12cc4193d507a35fa308bbb4	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7603066bcf1c00d1e3fcbfe2eda4fec7	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96b52e99a887de05bd5931835295c51b	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
634c35e351adf80c726c42fa012949c0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de178d8360fd5482b90d6e1d132f609a	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d76522c01311873c8991de74c5e96a3e	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ddcc2961036b2d8c5cbbfa10591a52c	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b46e072f24e20001e93a0b7d5286095f	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69b5e5076adf3bf7839fc01f62c2b910	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
d810e6d80bfb596758dbf2be78bedff7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df4e2cf875aff966005792cbb486d58e	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c56ed559848e764fd9bcf8924d93ac9	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5869e1441382e23b95c0daff4a5e92ed	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9657d7fc1fa11d6aac251178faf00806	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
0481eeadad44a9737134435c3c10e85b	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
9283746ebfe35418bb7527cba113a591	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
bdc9276f0b0501fab166d89fe4eaeb27	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
35eac0494beffc40fa76ab7db4848ac9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
8f80fb068496a5fb932e1e5a84a2ae47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
da1c5ea95d62e6cfd6a84220c416f2c5	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa585351262598f0618f5ca55fb4c56e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f5e65270fdaf8596b8ded5331cd4c33a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a958d847fb96951523ee100a80453689	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08a3bdf2ce2def6f8c9bc5ee86cf3d3a	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9f167e3b1251304ac7d83f76bdc5cc0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
776418e264d02a13d74b85a0a0e8be82	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6edb9e4819eba566cbb3dc2b51390d5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
9da6f1214500a18fc303d52d37aa526e	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
df21c848e616196cf0e3fea5a035065d	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
1deeefcc0689a8ef3215438e01392bbf	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
d44a41feb287b1f1153d623bd197752b	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	6	0	0
b83b7c77da10499eb1dc4ade2edbe6ab	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	4	0
d63d6d7d774080b1573f919cb039936a	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bf09155355ed515a94a85f425f1dfd0e	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
806f9190db6e6c909a7f08d1d3cc8e7d	0	11	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78c078b2c22553972842fc7093f11a4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bfae43b7957abbf2f233f3bca20a5b4a	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13e819d22d6168fcd26730b04c43075e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ec3f96cee224f47d30c286b7a45ce92	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
819223aa07a9ed9f64b830f2d0f31ae9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98cdbbf3d167d872ab5a88a129659007	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e25b45d0fa25cbe2fc5570b58a6d253d	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
713197eb6455c67ee9c99880582888b8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7f3e3242374b50fc16d811ae8c35f5b	0	0	0	0	0	0	0	0	4	2	0	0	3	0	0	0	0	0
cf0d9395ac4037940e3047c30b51583d	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0
94116d38c96af1d117ee87f9f56a23a2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	6	0
83bc9df8301ce61a037a9173fffd84e5	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0
3598a27fcc5a40bc02815b729c6187b8	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0
cee499d1a0ea223da75029a72db78e40	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
c20c033f49bd99b2eb7476173d23989f	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
ba34204b1005a0f54f895946dbf9aa50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0
b28a92d7068f9435a8edd9bc05e5d034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0
283ae2e3a651a98a425a827108b061d6	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
035ed0634e872ba7837c31d7e8733ce2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c60d62958da785373a9fb7e69304129b	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83f055273973012cee1d8d2539a719d0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
afd6baabe20ececadc73e8f58c98dc4d	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d7bf68580b88431ffe1fa9f501d032c	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56ca3fcc760940aeb9a5d940d356f67c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70756066c1ed2ab3ae4ede5fe74af6eb	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306a4097f672c762635976d5c28c4e53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7a5f6c5ce6799b572d6cd2d8b11ecabd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4a408758d38985b538927727070287a	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a304261384c252e002371e7d560aef53	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b26ee4ee36fb7e1f78bb471b470e1a9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c76e81a114ddc3921c24c1586a1e0d9f	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0
689111e6c2a87435314a9d326ffae6bf	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
511bd814ad800b3952d6a255e9f1a65a	0	0	0	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0
e24a3d77e331e3bed9c236c39a19a53c	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
463164a5fe1dd97f6f8c620c7225a015	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0
0662f7efdd0ed1fdc621f461e61af12e	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
8830bddc92fa1a74ca61b2de94a20d71	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dadb1ab6405c124e72f7f11a40c50e3a	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f47a7c20ad35f75164d9d8ab8383313	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a99af2919e6dd7807342280b84cecd14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67fe4990781a5e9bd6a568c09e3d55bb	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63e9ddeb775eb366bd36f05018ea87f4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a79e8de751edf2cc1b9be2ccd2e0421f	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ace5e08f1860f948e08730261db258fd	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
777f43b68f7f88eda303e42716325bf7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649db392ba14ee1c9b1cd25afeb02cf2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77b6f94428624138c5b33e7be8e36880	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d43b0fdaac545f239226e48fbbe05e16	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14b221b06f9e60f9e54832463bcf80db	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
7221e64fc1bbe06a969daba0f6e8e3d3	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0
1e3e36b4556f2c0d66717979ff3b099a	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
dd204811be15b8a5c48a2c0b4fc88d28	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0
e280ad659506578b92fe2b43532b693a	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0
0b1c2d07edbacb4bfec908ae0d330a60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
10c482f7a429889fd14c439cb9a804e0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0350efafa1a1f131b19e69f358bb637	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07d28e24186ef875563ce339b8f3ca99	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6bc7400153b2be7e78fbcd8ee0c13259	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7922ff70395acf985b9f08b2eef2418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939bf7eb3668d66f5fb6e4efc01a694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12fb264f867817750d13f7c166d160e1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e684aa4a952402f4142a02272e337e3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa1b71db599fa7d98d831beb9315b5d5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2cd7a8069825cc8d70e928e1fe14ebc	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31a25b88eef2e6fd318b670f42730396	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1f5748b48105831e230a74b0fb7e006	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd3d5217a30d8af7384bc04e593432ad	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b48eec7d91bdf4a1cb07f4b6ed5a9735	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1af963a5ad6d7cf2d88179175d3fadba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d145eff14f6938e402c66589b4e36b4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1fb64073ad2d916fc13873344dc6bf8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3395023d8f2f70201df141441ef40f3d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513d402a464171cac96d5acfc36ba498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
668de9bdc6ee6094e3c766f7fef7fcce	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578aa46abf905ede475f10e2dd8ac3a6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49b34ec2a093bb52d0c42f4e0384348e	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cac888486b3386235ff9b1bb275fb6d	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
2d9efbffbccc251036581aa8c4ae46e6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
33f845f190585b6a4cfe55421218a4d5	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0
314ed036633ad4662111a81e182e9930	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
34005b074f8d2337364e5f708a070a62	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
783f5430ea01c0d6b265c38c8c271388	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
a2ed79b2e5451bd9491dec7fa33509e6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
f46ab31147c166b9f1b20f3a916f9ac8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ac492bf1c18d442af1f7198cedc897a4	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0
b540424541c2ddda98e9957d18682c9b	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
5526c3873d461574f5071f85419556ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
8edb506639e6da5310471ec3cff1ba90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
cb1f5181681619ed114bcd5642ae6881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ed41bef1a5b7465d1fc4cb3524b54952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ce4366ab99c2d4111346a07dc2ba0b65	8	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0
1084fc73344efa923ef8a5dd523d2d29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9cb2936ad62bde82d1601d0c45dc65e	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a60596f9959640514c66895f3ab3260	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
014cc41f9c78abd971975e532f21e994	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7832c5fe9272153e2925f6f123403240	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91f2786fa716df6596406179537d744e	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ad2e539ba20f20b82df96c5118be683	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d263da9cd2bc05d18490215afb127e03	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26739385244cbb574b0ac4491077c542	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dbbad6103b86197536d58150c726cd31	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
284d2ebeaf4e03102bf2219f721846ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313b0d7d12e1f742b7667bc166389607	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
fd931f2b72e2cd2e0b476985f15d624b	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85af7577f9ec2f63c1268113a78849b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a7a5b71cb50c4ae5c70d2ba3c10a3a2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b51929f0647030b44c29e247f8f11d91	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
eddc964e0772e72e589be3205446a997	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
d8e40c5642d279fb97c1e8bf2c1341c6	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0
b8dd698c6d0bf338e7efc72950f2b0ef	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
292a2a3a4f1f2d3f2e0aad65910b6f56	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0
106a69b96176209fa085dad508313850	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
653ef6e9d8dcff8693e478509b2a9dcb	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0
a5062273ced7b42e0cca7ddbbfb9439a	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0
791575a589a1a3c51b9e62cd5228b8aa	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
f503a5c09d7aa38768244ff0a4109765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0
57369b3cc2da366362496c7e8f0ed278	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e0050c2a2302de5363d11310776be65	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3521f23087543bd4690da09d64d4401c	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5833ea29ff74c7a950493bd8b3cebbd5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b120b39e1411c38438e01c990aa60d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3a7f5dd75b2868392960fdb832bb7b7	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
25cf23ed4fe41d43e2b66d58c60fcda1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3ca6725a6521bc03ae8fd5da8808697	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6cc7bbe42911490e6b3e6086bd339d9d	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1241737f679a1c12cbad1b5164e4029f	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2fd7a2464d44bf8fccdec966ce362f05	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd79acf66ba426f49516774ff07b62e6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6f81fd23a6800db977da238e69dcbe2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18808acf9e47a5078ce5e3a1a84665a9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6db61fcb20c47f9734fbae32513e2c31	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3da6ad1969a42b448608dbd9a7a43970	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	5	0	0
9799f5252f22c0e958bcbfe0c4ef7ee3	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0
b43d42587838579c5a93c24762a1ee66	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
f4b8efab85d29e16f01b710a5e4186d2	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0
ec99f199096850e08dde85c4157b1461	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
48488af223ec4b057caeb9436229ecc1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1d858c9cad68bc67b0762b51797d65f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93643b5addd3e125bf27b523b1202499	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
abb2dd9bcf7d2b2397002512d4f76699	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0
87e48ae6174ddebce22b1e934fc64238	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
615f8fef27b6bb2d0965c423874dee43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01bcd0baecd315e38ee049bbb8007224	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
8f6615cb927391d851f7f02e32f6e677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
c57ce99def34bd31f174eb2370929617	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
548d76f326c28978ca72f142e1c1109a	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7dd30f3de9e48bc578f81734c502468f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74ee34a66e1b9b3aa0277fbc6e0115ff	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ddf2de68fdf6e4b0f1259a99df950a31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
df9d05364a68a4e5376624e0e52f6763	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f61faf1bad8156f9d6d815c11b7040d5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50938bff79b399a93e9123e970c0d79c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
708ed651aabe829d85ae976491f1a7ec	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43af89df73df552f4a873ef3cb7d3632	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bf72a77e8739ede989b263dd92b6b5a5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee34c18cb7ccf5c109ac40605ad82b42	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1fbc5fe9d490fcdd0f8016e78bc63fc7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77d7e2042a03ac692dbc066ae92776e0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f036923c2799aef800d6128c94ac979	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d88c49d1b8aa61c64a384a35c8ae303	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0
95b4916bc3438f429ba39f42d2353b4a	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0
d6ed6cfc04bff5a3def7ecf76f90b6f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86e0b157ff2b1720b0fcef44a850b1d9	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
a1339d8b6d733a1a3d6dd590e89008f5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0
e699bd5a594ef59ac1ab00b3eb57ac17	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
19ebaee22c43a20f97be8ea647c980d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
3b3fc6432aa3494b0dc68ccd268c5d73	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a7510c4fc5dc2a97112714d329fd9a3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5fc2a2eb2b5180c3599190baa7e4881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ad155f766fa8ffa45f9590a4c03e396	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b2306a013dd1a3db47cb4aee70a27e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12078f4489214839c663b2a0230f3087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51dd7f16065ff015ac805f9baff0b805	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b93fd77226a36939b249f7f363ce725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dac1bc09c69d19befd1ea1178e0621cb	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d47e4b39a189ebca5ba7f59a1ed5cc4d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fdf9b6faf9021a96407927dc3d494c0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90bdc70f0312ec26ff95862e16707aaf	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1fc03b9ac29e0097896b2729ebef227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e49e144c9fa5546be17b6b9b1a8155f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d90b6b12635ed8dd46ec37c91791420	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
