SampleID	Phylum	Relative abundance (%)	TreatmentID	Site	Treatment	Soiltype	Compartments
LEJXCK1	Alphaproteobacteria	51.69 	CK1	JX	CK	RSA	LE
LEJXCK1	Gammaproteobacteria	37.04 	CK1	JX	CK	RSA	LE
LEJXCK1	unclassified	0.02 	CK1	JX	CK	RSA	LE
LEJXCK1	Others	0.10 	CK1	JX	CK	RSA	LE
LEJXCK2	Abditibacteriota	0.00 	CK2	JX	CK	RSA	LE
LEJXCK2	Acidobacteriota	0.08 	CK2	JX	CK	RSA	LE
LEJXCK2	Actinobacteriota	5.77 	CK2	JX	CK	RSA	LE
LEJXCK2	Bacteroidota	0.24 	CK2	JX	CK	RSA	LE
LEJXCK2	Chloroflexi	0.03 	CK2	JX	CK	RSA	LE
LEJXCK2	Deinococcota	0.69 	CK2	JX	CK	RSA	LE
LEJXCK2	Firmicutes	0.16 	CK2	JX	CK	RSA	LE
LEJXCK2	Gemmatimonadota	0.00 	CK2	JX	CK	RSA	LE
LEJXCK2	Myxococcota	0.02 	CK2	JX	CK	RSA	LE
LEJXCK2	Nitrospirota	0.00 	CK2	JX	CK	RSA	LE
LEJXCK2	Alphaproteobacteria	41.73 	CK2	JX	CK	RSA	LE
LEJXCK2	Gammaproteobacteria	51.26 	CK2	JX	CK	RSA	LE
LEJXCK2	unclassified	0.01 	CK2	JX	CK	RSA	LE
LEJXCK2	Others	0.01 	CK2	JX	CK	RSA	LE
LEJXCK3	Abditibacteriota	0.00 	CK3	JX	CK	RSA	LE
LEJXCK3	Acidobacteriota	0.02 	CK3	JX	CK	RSA	LE
LEJXCK3	Actinobacteriota	2.52 	CK3	JX	CK	RSA	LE
LEJXCK3	Bacteroidota	0.36 	CK3	JX	CK	RSA	LE
LEJXCK3	Chloroflexi	0.02 	CK3	JX	CK	RSA	LE
LEJXCK3	Deinococcota	0.31 	CK3	JX	CK	RSA	LE
LEJXCK3	Firmicutes	0.06 	CK3	JX	CK	RSA	LE
LEJXCK3	Gemmatimonadota	0.01 	CK3	JX	CK	RSA	LE
LEJXCK3	Myxococcota	0.01 	CK3	JX	CK	RSA	LE
LEJXCK3	Nitrospirota	0.00 	CK3	JX	CK	RSA	LE
LEJXCK3	Alphaproteobacteria	17.66 	CK3	JX	CK	RSA	LE
LEJXCK3	Gammaproteobacteria	79.01 	CK3	JX	CK	RSA	LE
LEJXCK3	unclassified	0.00 	CK3	JX	CK	RSA	LE
LEJXCK3	Others	0.02 	CK3	JX	CK	RSA	LE
LEJXCK4	Abditibacteriota	0.00 	CK4	JX	CK	RSA	LE
LEJXCK4	Acidobacteriota	0.02 	CK4	JX	CK	RSA	LE
LEJXCK4	Actinobacteriota	4.00 	CK4	JX	CK	RSA	LE
LEJXCK4	Bacteroidota	0.70 	CK4	JX	CK	RSA	LE
LEJXCK4	Chloroflexi	0.02 	CK4	JX	CK	RSA	LE
LEJXCK4	Deinococcota	0.55 	CK4	JX	CK	RSA	LE
LEJXCK4	Firmicutes	0.08 	CK4	JX	CK	RSA	LE
LEJXCK4	Gemmatimonadota	0.00 	CK4	JX	CK	RSA	LE
LEJXCK4	Myxococcota	0.02 	CK4	JX	CK	RSA	LE
LEJXCK4	Nitrospirota	0.00 	CK4	JX	CK	RSA	LE
LEJXCK4	Alphaproteobacteria	75.93 	CK4	JX	CK	RSA	LE
LEJXCK4	Gammaproteobacteria	18.66 	CK4	JX	CK	RSA	LE
LEJXCK4	unclassified	0.00 	CK4	JX	CK	RSA	LE
LEJXCK4	Others	0.02 	CK4	JX	CK	RSA	LE
LEJXCK5	Abditibacteriota	0.01 	CK5	JX	CK	RSA	LE
LEJXCK5	Acidobacteriota	0.05 	CK5	JX	CK	RSA	LE
LEJXCK5	Actinobacteriota	10.60 	CK5	JX	CK	RSA	LE
LEJXCK5	Bacteroidota	0.15 	CK5	JX	CK	RSA	LE
LEJXCK5	Chloroflexi	0.05 	CK5	JX	CK	RSA	LE
LEJXCK5	Deinococcota	1.86 	CK5	JX	CK	RSA	LE
LEJXCK5	Firmicutes	0.29 	CK5	JX	CK	RSA	LE
LEJXCK5	Gemmatimonadota	0.00 	CK5	JX	CK	RSA	LE
LEJXCK5	Myxococcota	0.04 	CK5	JX	CK	RSA	LE
LEJXCK5	Nitrospirota	0.00 	CK5	JX	CK	RSA	LE
LEJXCK5	Alphaproteobacteria	74.79 	CK5	JX	CK	RSA	LE
LEJXCK5	Gammaproteobacteria	12.09 	CK5	JX	CK	RSA	LE
LEJXCK5	unclassified	0.03 	CK5	JX	CK	RSA	LE
LEJXCK5	Others	0.05 	CK5	JX	CK	RSA	LE
LEJXCK6	Abditibacteriota	0.00 	CK6	JX	CK	RSA	LE
LEJXCK6	Acidobacteriota	0.03 	CK6	JX	CK	RSA	LE
LEJXCK6	Actinobacteriota	14.53 	CK6	JX	CK	RSA	LE
LEJXCK6	Bacteroidota	1.67 	CK6	JX	CK	RSA	LE
LEJXCK6	Chloroflexi	0.03 	CK6	JX	CK	RSA	LE
LEJXCK6	Deinococcota	1.06 	CK6	JX	CK	RSA	LE
LEJXCK6	Firmicutes	0.08 	CK6	JX	CK	RSA	LE
LEJXCK6	Gemmatimonadota	0.00 	CK6	JX	CK	RSA	LE
LEJXCK6	Myxococcota	0.03 	CK6	JX	CK	RSA	LE
LEJXCK6	Nitrospirota	0.00 	CK6	JX	CK	RSA	LE
LEJXCK6	Alphaproteobacteria	70.29 	CK6	JX	CK	RSA	LE
LEJXCK6	Gammaproteobacteria	12.00 	CK6	JX	CK	RSA	LE
LEJXCK6	unclassified	0.11 	CK6	JX	CK	RSA	LE
LEJXCK6	Others	0.18 	CK6	JX	CK	RSA	LE
LEJXCK7	Abditibacteriota	0.00 	CK7	JX	CK	RSA	LE
LEJXCK7	Acidobacteriota	0.03 	CK7	JX	CK	RSA	LE
LEJXCK7	Actinobacteriota	5.28 	CK7	JX	CK	RSA	LE
LEJXCK7	Bacteroidota	0.23 	CK7	JX	CK	RSA	LE
LEJXCK7	Chloroflexi	0.04 	CK7	JX	CK	RSA	LE
LEJXCK7	Deinococcota	0.55 	CK7	JX	CK	RSA	LE
LEJXCK7	Firmicutes	0.17 	CK7	JX	CK	RSA	LE
LEJXCK7	Gemmatimonadota	0.00 	CK7	JX	CK	RSA	LE
LEJXCK7	Myxococcota	0.12 	CK7	JX	CK	RSA	LE
LEJXCK7	Nitrospirota	0.00 	CK7	JX	CK	RSA	LE
LEJXCK7	Alphaproteobacteria	77.51 	CK7	JX	CK	RSA	LE
LEJXCK7	Gammaproteobacteria	15.98 	CK7	JX	CK	RSA	LE
LEJXCK7	unclassified	0.01 	CK7	JX	CK	RSA	LE
LEJXCK7	Others	0.07 	CK7	JX	CK	RSA	LE
LEJXCK8	Abditibacteriota	0.01 	CK8	JX	CK	RSA	LE
LEJXCK8	Acidobacteriota	0.19 	CK8	JX	CK	RSA	LE
LEJXCK8	Actinobacteriota	25.64 	CK8	JX	CK	RSA	LE
LEJXCK8	Bacteroidota	0.27 	CK8	JX	CK	RSA	LE
LEJXCK8	Chloroflexi	0.41 	CK8	JX	CK	RSA	LE
LEJXCK8	Deinococcota	0.66 	CK8	JX	CK	RSA	LE
LEJXCK8	Firmicutes	0.90 	CK8	JX	CK	RSA	LE
LEJXCK8	Gemmatimonadota	0.00 	CK8	JX	CK	RSA	LE
LEJXCK8	Myxococcota	0.06 	CK8	JX	CK	RSA	LE
LEJXCK8	Nitrospirota	0.00 	CK8	JX	CK	RSA	LE
LEJXCK8	Alphaproteobacteria	58.00 	CK8	JX	CK	RSA	LE
LEJXCK8	Gammaproteobacteria	13.47 	CK8	JX	CK	RSA	LE
LEJXCK8	unclassified	0.07 	CK8	JX	CK	RSA	LE
LEJXCK8	Others	0.34 	CK8	JX	CK	RSA	LE
LEJXCK9	Abditibacteriota	0.01 	CK9	JX	CK	RSA	LE
LEJXCK9	Acidobacteriota	0.11 	CK9	JX	CK	RSA	LE
LEJXCK9	Actinobacteriota	15.33 	CK9	JX	CK	RSA	LE
LEJXCK9	Bacteroidota	0.07 	CK9	JX	CK	RSA	LE
LEJXCK9	Chloroflexi	0.03 	CK9	JX	CK	RSA	LE
LEJXCK9	Deinococcota	11.10 	CK9	JX	CK	RSA	LE
LEJXCK9	Firmicutes	0.68 	CK9	JX	CK	RSA	LE
LEJXCK9	Gemmatimonadota	0.01 	CK9	JX	CK	RSA	LE
LEJXCK9	Myxococcota	0.04 	CK9	JX	CK	RSA	LE
LEJXCK9	Nitrospirota	0.00 	CK9	JX	CK	RSA	LE
LEJXCK9	Alphaproteobacteria	62.95 	CK9	JX	CK	RSA	LE
LEJXCK9	Gammaproteobacteria	9.60 	CK9	JX	CK	RSA	LE
LEJXCK9	unclassified	0.02 	CK9	JX	CK	RSA	LE
LEJXCK9	Others	0.05 	CK9	JX	CK	RSA	LE
LEJXNPK1	Abditibacteriota	0.00 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Acidobacteriota	0.09 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Actinobacteriota	2.39 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Bacteroidota	0.12 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Chloroflexi	0.04 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Deinococcota	0.48 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Firmicutes	0.40 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Gemmatimonadota	0.02 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Myxococcota	0.03 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Nitrospirota	0.01 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Alphaproteobacteria	25.99 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Gammaproteobacteria	70.40 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	unclassified	0.00 	NPK1	JX	NPK	RSA	LE
LEJXNPK1	Others	0.04 	NPK1	JX	NPK	RSA	LE
LEJXNPK2	Abditibacteriota	0.00 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Acidobacteriota	0.33 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Actinobacteriota	7.39 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Bacteroidota	0.17 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Chloroflexi	0.04 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Deinococcota	1.13 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Firmicutes	7.14 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Gemmatimonadota	0.00 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Myxococcota	0.07 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Nitrospirota	0.00 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Alphaproteobacteria	40.40 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Gammaproteobacteria	43.20 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	unclassified	0.02 	NPK2	JX	NPK	RSA	LE
LEJXNPK2	Others	0.10 	NPK2	JX	NPK	RSA	LE
LEJXNPK3	Abditibacteriota	0.00 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Acidobacteriota	0.08 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Actinobacteriota	12.35 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Bacteroidota	0.48 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Chloroflexi	0.09 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Deinococcota	0.33 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Firmicutes	2.25 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Gemmatimonadota	0.00 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Myxococcota	0.02 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Nitrospirota	0.00 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Alphaproteobacteria	38.25 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Gammaproteobacteria	46.09 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	unclassified	0.01 	NPK3	JX	NPK	RSA	LE
LEJXNPK3	Others	0.03 	NPK3	JX	NPK	RSA	LE
LEJXNPK4	Abditibacteriota	0.00 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Acidobacteriota	0.08 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Actinobacteriota	8.99 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Bacteroidota	0.37 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Chloroflexi	0.03 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Deinococcota	0.97 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Firmicutes	0.34 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Gemmatimonadota	0.00 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Myxococcota	0.02 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Nitrospirota	0.00 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Alphaproteobacteria	80.81 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Gammaproteobacteria	8.31 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	unclassified	0.04 	NPK4	JX	NPK	RSA	LE
LEJXNPK4	Others	0.03 	NPK4	JX	NPK	RSA	LE
LEJXNPK5	Abditibacteriota	0.00 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Acidobacteriota	0.04 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Actinobacteriota	10.47 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Bacteroidota	0.30 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Chloroflexi	0.09 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Deinococcota	1.84 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Firmicutes	0.09 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Gemmatimonadota	0.00 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Myxococcota	0.02 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Nitrospirota	0.00 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Alphaproteobacteria	75.49 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Gammaproteobacteria	11.61 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	unclassified	0.01 	NPK5	JX	NPK	RSA	LE
LEJXNPK5	Others	0.04 	NPK5	JX	NPK	RSA	LE
LEJXNPK6	Abditibacteriota	0.01 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Acidobacteriota	0.24 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Actinobacteriota	6.33 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Bacteroidota	0.45 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Chloroflexi	0.03 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Deinococcota	1.28 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Firmicutes	0.73 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Gemmatimonadota	0.01 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Myxococcota	0.05 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Nitrospirota	0.01 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Alphaproteobacteria	64.27 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Gammaproteobacteria	26.42 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	unclassified	0.02 	NPK6	JX	NPK	RSA	LE
LEJXNPK6	Others	0.17 	NPK6	JX	NPK	RSA	LE
LEJXNPK7	Abditibacteriota	0.00 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Acidobacteriota	0.19 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Actinobacteriota	6.69 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Bacteroidota	0.24 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Chloroflexi	0.05 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Deinococcota	1.20 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Firmicutes	0.35 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Gemmatimonadota	0.00 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Myxococcota	0.28 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Nitrospirota	0.00 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Alphaproteobacteria	78.21 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Gammaproteobacteria	12.67 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	unclassified	0.02 	NPK7	JX	NPK	RSA	LE
LEJXNPK7	Others	0.09 	NPK7	JX	NPK	RSA	LE
LEJXNPK8	Abditibacteriota	0.00 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Acidobacteriota	0.07 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Actinobacteriota	15.46 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Bacteroidota	0.40 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Chloroflexi	0.02 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Deinococcota	1.15 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Firmicutes	0.22 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Gemmatimonadota	0.00 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Myxococcota	0.03 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Nitrospirota	0.00 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Alphaproteobacteria	62.17 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Gammaproteobacteria	20.42 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	unclassified	0.01 	NPK8	JX	NPK	RSA	LE
LEJXNPK8	Others	0.04 	NPK8	JX	NPK	RSA	LE
LEJXNPK9	Abditibacteriota	0.00 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Acidobacteriota	0.25 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Actinobacteriota	7.03 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Bacteroidota	0.26 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Chloroflexi	0.07 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Deinococcota	0.77 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Firmicutes	0.97 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Gemmatimonadota	0.02 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Myxococcota	0.06 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Nitrospirota	0.00 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Alphaproteobacteria	78.81 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Gammaproteobacteria	11.58 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	unclassified	0.07 	NPK9	JX	NPK	RSA	LE
LEJXNPK9	Others	0.10 	NPK9	JX	NPK	RSA	LE
LEJXNPKM1	Abditibacteriota	0.00 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Acidobacteriota	0.01 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Actinobacteriota	12.58 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Bacteroidota	1.11 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Chloroflexi	0.01 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Deinococcota	5.19 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Firmicutes	0.05 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Gemmatimonadota	0.00 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Myxococcota	0.38 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Nitrospirota	0.00 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Alphaproteobacteria	68.61 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Gammaproteobacteria	12.04 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	unclassified	0.01 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM1	Others	0.01 	NPKM1	JX	NPKM	RSA	LE
LEJXNPKM2	Abditibacteriota	0.00 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Acidobacteriota	0.04 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Actinobacteriota	11.96 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Bacteroidota	0.17 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Chloroflexi	0.02 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Deinococcota	0.32 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Firmicutes	0.08 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Gemmatimonadota	0.00 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Myxococcota	0.16 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Nitrospirota	0.00 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Alphaproteobacteria	81.00 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Gammaproteobacteria	6.14 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	unclassified	0.02 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM2	Others	0.09 	NPKM2	JX	NPKM	RSA	LE
LEJXNPKM3	Abditibacteriota	0.00 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Acidobacteriota	0.13 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Actinobacteriota	26.29 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Bacteroidota	0.16 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Chloroflexi	0.07 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Deinococcota	3.95 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Firmicutes	0.36 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Gemmatimonadota	0.00 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Myxococcota	0.24 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Nitrospirota	0.00 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Alphaproteobacteria	55.77 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Gammaproteobacteria	12.92 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	unclassified	0.03 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM3	Others	0.06 	NPKM3	JX	NPKM	RSA	LE
LEJXNPKM4	Abditibacteriota	0.00 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Acidobacteriota	0.11 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Actinobacteriota	11.51 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Bacteroidota	0.07 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Chloroflexi	0.06 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Deinococcota	0.26 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Firmicutes	0.36 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Gemmatimonadota	0.01 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Myxococcota	0.53 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Nitrospirota	0.01 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Alphaproteobacteria	76.78 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Gammaproteobacteria	10.20 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	unclassified	0.01 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM4	Others	0.08 	NPKM4	JX	NPKM	RSA	LE
LEJXNPKM5	Abditibacteriota	0.00 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Acidobacteriota	0.16 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Actinobacteriota	16.48 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Bacteroidota	0.14 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Chloroflexi	0.04 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Deinococcota	0.69 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Firmicutes	2.30 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Gemmatimonadota	0.00 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Myxococcota	0.02 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Nitrospirota	0.00 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Alphaproteobacteria	70.63 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Gammaproteobacteria	9.47 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	unclassified	0.01 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM5	Others	0.05 	NPKM5	JX	NPKM	RSA	LE
LEJXNPKM6	Abditibacteriota	0.00 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Acidobacteriota	0.24 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Actinobacteriota	16.77 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Bacteroidota	1.04 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Chloroflexi	0.03 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Deinococcota	1.21 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Firmicutes	0.89 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Gemmatimonadota	0.01 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Myxococcota	0.29 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Nitrospirota	0.01 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Alphaproteobacteria	50.73 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Gammaproteobacteria	28.61 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	unclassified	0.05 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM6	Others	0.12 	NPKM6	JX	NPKM	RSA	LE
LEJXNPKM7	Abditibacteriota	0.00 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Acidobacteriota	0.04 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Actinobacteriota	39.39 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Bacteroidota	0.06 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Chloroflexi	0.03 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Deinococcota	0.53 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Firmicutes	0.08 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Gemmatimonadota	0.01 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Myxococcota	0.25 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Nitrospirota	0.00 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Alphaproteobacteria	53.55 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Gammaproteobacteria	6.06 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	unclassified	0.01 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM7	Others	0.01 	NPKM7	JX	NPKM	RSA	LE
LEJXNPKM8	Abditibacteriota	0.00 	NPKM8	JX	NPKM	RSA	LE
